bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
dedup,0,317.43,100,0.25,0.0,0.0,0.0,0.5
dedup,1,317.43,100,0.25,0.0,0.0,0.0,0.5
dedup,2,317.43,100,0.25,0.0,0.0,0.0,0.5
dedup,3,317.43,100,0.25,0.0,0.0,0.0,0.5
dedup,0,317.93,100,0.25,0.0,0.0,0.0,0.5
dedup,1,317.93,100,0.25,0.0,0.0,0.0,0.5
dedup,2,317.93,100,0.25,0.0,0.0,0.0,0.5
dedup,3,317.93,100,0.25,0.0,0.0,0.0,0.5
dedup,0,318.43,100,0.25,0.0,0.0,0.0,0.5
dedup,1,318.43,100,0.25,0.0,0.0,0.0,0.5
dedup,2,318.43,100,0.25,0.0,0.0,0.0,0.5
dedup,3,318.43,100,0.25,0.0,0.0,0.0,0.5
dedup,0,318.93,100,0.25,0.0,0.0,0.0,0.5
dedup,1,318.93,100,0.21875,0.0,0.0,0.0,0.5
dedup,2,318.93,100,0.0,0.0,0.0,0.0,0.5
dedup,3,318.93,100,0.0,0.0,0.0,0.0,0.5
facesim,0,309.12,100,0.75,34.5625,40.4375,0.0,0.5
facesim,1,309.12,100,0.75,35.125,39.875,0.0,0.5
facesim,2,309.12,100,0.75,36.0,39.0,0.0,0.5
facesim,3,309.12,100,0.75,35.5625,39.4375,0.0,0.5
facesim,0,309.62,100,0.75,37.125,37.875,0.0,0.5
facesim,1,309.62,100,0.75,35.5625,39.4375,0.0,0.5
facesim,2,309.62,100,0.5,9.9375,1.4375,0.0,0.5
facesim,3,309.62,100,0.5,10.0,1.0,0.0,0.5
facesim,0,310.12,100,0.5,11.625,1.3125,0.0,0.5
facesim,1,310.12,100,0.5,8.6875,1.875,0.0,0.5
facesim,2,310.12,100,0.5,10.6875,1.3125,0.0,0.5
facesim,3,310.12,100,0.5,10.5625,1.375,0.0,0.5
facesim,0,310.62,100,0.5,9.9375,2.125,0.0,0.5
facesim,1,310.62,100,0.5,11.375,1.4375,0.0,0.5
facesim,2,310.62,100,0.5,10.25,1.3125,0.0,0.5
facesim,3,310.62,100,0.5,10.25,1.6875,0.0,0.5
facesim,0,311.12,100,0.5,10.5625,1.4375,0.0,0.5
facesim,1,311.12,100,0.5,10.5,1.8125,0.0,0.5
facesim,2,311.12,100,0.5,10.5,1.3125,0.0,0.5
facesim,3,311.12,100,0.5,10.625,1.6875,0.0,0.5
facesim,0,311.62,100,0.5,10.8125,1.8125,0.0,0.5
facesim,1,311.62,100,0.5,9.625,1.6875,0.0,0.5
