bench,layer,T_ref,loop,defected,virtual,serial,disable,redundant
dedup,1,310.93,100,0.5,11.75,9.0625,0.0,0.5
dedup,2,310.93,100,0.5,12.5,8.9375,0.0,0.5
dedup,3,310.93,100,0.5,12.875,9.625,0.0,0.5
dedup,0,311.43,100,0.5,13.375,8.875,0.0,0.5
dedup,1,311.43,100,0.5,12.8125,10.125,0.0,0.5
dedup,2,311.43,100,0.5,12.125,9.5625,0.0,0.5
dedup,3,311.43,100,0.5,11.25,10.3125,0.0,0.5
dedup,0,311.93,100,0.5,12.375,9.375,0.0,0.5
dedup,1,311.93,100,0.5,12.5,8.6875,0.0,0.5
dedup,2,311.93,100,0.5,12.5625,10.375,0.0,0.5
dedup,3,311.93,100,0.5,12.875,8.5625,0.0,0.5
dedup,0,312.43,100,0.5,12.5,9.5,0.0,0.5
dedup,1,312.43,100,0.5,13.625,8.75,0.0,0.5
dedup,2,312.43,100,0.5,12.25,10.0625,0.0,0.5
dedup,3,312.43,100,0.5,13.125,9.125,0.0,0.5
dedup,0,312.93,100,0.5,12.4375,9.625,0.0,0.5
dedup,1,312.93,100,0.5,13.9375,8.875,0.0,0.5
dedup,2,312.93,100,0.25,0.0,0.0,0.0,0.25
dedup,3,312.93,100,0.25,0.0,0.0,0.0,0.25
dedup,0,313.43,100,0.25,0.0,0.0,0.0,0.25
dedup,1,313.43,100,0.25,0.0,0.0,0.0,0.25
dedup,2,313.43,100,0.25,0.0,0.0,0.0,0.25
dedup,3,313.43,100,0.25,0.0,0.0,0.0,0.25
dedup,0,313.93,100,0.25,0.0,0.0,0.0,0.25
dedup,1,313.93,100,0.25,0.0,0.0,0.0,0.25
dedup,2,313.93,100,0.25,0.0,0.0,0.0,0.25
dedup,3,313.93,100,0.25,0.0,0.0,0.0,0.25
dedup,0,314.43,100,0.25,0.0,0.0,0.0,0.25
dedup,1,314.43,100,0.25,0.0,0.0,0.0,0.25
dedup,2,314.43,100,0.25,0.0,0.0,0.0,0.25
dedup,3,314.43,100,0.25,0.0,0.0,0.0,0.25
dedup,0,314.93,100,0.25,0.0,0.0,0.0,0.25
dedup,1,314.93,100,0.25,0.0,0.0,0.0,0.25
dedup,2,314.93,100,0.25,0.0,0.0,0.0,0.25
dedup,3,314.93,100,0.25,0.0,0.0,0.0,0.25
dedup,0,315.43,100,0.25,0.0,0.0,0.0,0.25
dedup,1,315.43,100,0.25,0.0,0.0,0.0,0.25
dedup,2,315.43,100,0.25,0.0,0.0,0.0,0.25
dedup,3,315.43,100,0.25,0.0,0.0,0.0,0.25
dedup,0,315.93,100,0.25,0.0,0.0,0.0,0.25
dedup,1,315.93,100,0.25,0.0,0.0,0.0,0.25
dedup,2,315.93,100,0.25,0.0,0.0,0.0,0.25
dedup,3,315.93,100,0.25,0.0,0.0,0.0,0.25
dedup,0,316.43,100,0.25,0.0,0.0,0.0,0.25
dedup,1,316.43,100,0.25,0.0,0.0,0.0,0.25
dedup,2,316.43,100,0.25,0.0,0.0,0.0,0.25
dedup,3,316.43,100,0.25,0.0,0.0,0.0,0.25
dedup,0,316.93,100,0.25,0.0,0.0,0.0,0.25
dedup,1,316.93,100,0.25,0.0,0.0,0.0,0.25
dedup,2,316.93,100,0.25,0.0,0.0,0.0,0.25
dedup,3,316.93,100,0.25,0.0,0.0,0.0,0.25
dedup,0,317.43,100,0.25,0.0,0.0,0.0,0.25
